trip_id;arrival_time;departure_time;stop_id;stop_sequence;;;stop_id;stop_nieghbor;travel_time
1,00E+16;16:05:00;16:05:00;3343779;18;;;;;
1,00E+16;16:06:00;16:06:00;3343781;19;;;;;
1,00E+16;16:07:00;16:07:00;3343783;20;;;;;
1,00E+16;16:08:00;16:08:00;3343785;21;;;;;
1,00E+16;16:09:00;16:09:00;3343787;22;;;;;
1,00E+16;16:10:00;16:10:00;3343789;23;;;;;
1,00E+16;16:12:00;16:12:00;3343791;24;;;;;
1,00E+16;16:13:00;16:13:00;3343793;25;;;;;
1,00E+16;16:14:00;16:14:00;3343795;26;;;;;
1,00E+16;16:15:00;16:15:00;3343797;27;;;;;
1,00E+16;16:17:00;16:17:00;3343799;28;;;;;
1,00E+16;16:18:00;16:18:00;3343801;29;;;;;
1,00E+16;16:20:00;16:20:00;3343803;30;;;;;
1,00E+16;16:22:00;16:22:00;3343805;31;;;;;
1,00E+16;16:23:00;16:23:00;3343807;32;;;;;
1,00E+16;16:25:00;16:25:00;3343809;33;;;;;
1,00E+16;16:27:00;16:27:00;3343811;34;;;;;
1,00E+16;16:29:00;16:29:00;3343813;35;;;;;
1,00E+16;16:30:00;16:30:00;3343815;36;;;;;
1,00E+16;16:32:00;16:32:00;3343817;37;;;;;
1,00E+16;16:34:00;16:34:00;3343819;38;;;;;
1,00E+16;15:32:00;15:32:00;3343825;1;;;;;
1,00E+16;15:34:00;15:34:00;3343818;2;;;;;
1,00E+16;15:36:00;15:36:00;3343816;3;;;;;
1,00E+16;15:37:00;15:37:00;3343814;4;;;;;
1,00E+16;15:39:00;15:39:00;3343812;5;;;;;
1,00E+16;15:40:00;15:40:00;3343810;6;;;;;
1,00E+16;15:42:00;15:42:00;3343808;7;;;;;
1,00E+16;15:44:00;15:44:00;3343806;8;;;;;
1,00E+16;15:46:00;15:46:00;3343804;9;;;;;
1,00E+16;15:47:00;15:47:00;3343802;10;;;;;
1,00E+16;15:49:00;15:49:00;3343800;11;;;;;
1,00E+16;15:50:00;15:50:00;3343798;12;;;;;
1,00E+16;15:51:00;15:51:00;3343796;13;;;;;
1,00E+16;15:53:00;15:53:00;3343794;14;;;;;
1,00E+16;15:54:00;15:54:00;3343792;15;;;;;
1,00E+16;15:55:00;15:55:00;3343790;16;;;;;
1,00E+16;15:57:00;15:57:00;3343788;17;;;;;
1,00E+16;15:58:00;15:58:00;3343786;18;;;;;
1,00E+16;15:59:00;15:59:00;3343784;19;;;;;
1,00E+16;16:00:00;16:00:00;3343782;20;;;;;
1,00E+16;16:01:00;16:01:00;3343780;21;;;;;
1,00E+16;16:02:00;16:02:00;3343778;22;;;;;
1,00E+16;16:04:00;16:04:00;3343776;23;;;;;
1,00E+16;16:05:00;16:05:00;3343774;24;;;;;
1,00E+16;16:06:00;16:06:00;3343772;25;;;;;
1,00E+16;16:08:00;16:08:00;3343770;26;;;;;
1,00E+16;16:09:00;16:09:00;3343768;27;;;;;
1,00E+16;16:10:00;16:10:00;3343766;28;;;;;
1,00E+16;16:12:00;16:12:00;3343764;29;;;;;
1,00E+16;16:13:00;16:13:00;3343762;30;;;;;
1,00E+16;16:15:00;16:15:00;3343760;31;;;;;
1,00E+16;16:16:00;16:16:00;3343758;32;;;;;
1,00E+16;16:18:00;16:18:00;3343756;33;;;;;
1,00E+16;16:19:00;16:19:00;3343754;34;;;;;
1,00E+16;16:20:00;16:20:00;3343752;35;;;;;
1,00E+16;16:21:00;16:21:00;3343339;36;;;;;
1,00E+16;16:22:00;16:22:00;3343337;37;;;;;
1,00E+16;16:24:00;16:24:00;3343335;38;;;;;
1,00E+16;15:52:00;15:52:00;1804;1;;;;;
1,00E+16;15:53:00;15:53:00;2088;2;;;;;
1,00E+16;15:55:00;15:55:00;1884;3;;;;;
1,00E+16;15:57:00;15:57:00;1747;4;;;;;
1,00E+16;15:59:00;15:59:00;1936;5;;;;;
1,00E+16;16:00:00;16:00:00;1816;6;;;;;
1,00E+16;16:01:00;16:01:00;1814;7;;;;;
1,00E+16;16:02:00;16:02:00;1899;8;;;;;
1,00E+16;16:03:00;16:03:00;1762;9;;;;;
1,00E+16;16:04:00;16:04:00;1917;10;;;;;
1,00E+16;16:06:00;16:06:00;1708;11;;;;;
1,00E+16;16:08:00;16:08:00;1637;12;;;;;
1,00E+16;16:09:00;16:09:00;1895;13;;;;;
1,00E+16;16:11:00;16:11:00;2043;14;;;;;
1,00E+16;16:13:00;16:13:00;1946;15;;;;;
1,00E+16;16:14:00;16:14:00;1730;16;;;;;
1,00E+16;16:15:00;16:15:00;1819;17;;;;;
1,00E+16;16:17:00;16:17:00;1715;18;;;;;
1,00E+16;16:18:00;16:18:00;1890;19;;;;;
1,00E+16;16:19:00;16:19:00;1972;20;;;;;
1,00E+16;16:21:00;16:21:00;1702;21;;;;;
1,00E+16;16:22:00;16:22:00;1712;22;;;;;
1,00E+16;16:23:00;16:23:00;2001;23;;;;;
1,00E+16;16:24:00;16:24:00;1678;24;;;;;
1,00E+16;16:26:00;16:26:00;1647;25;;;;;
1,00E+16;16:28:00;16:28:00;1844;26;;;;;
1,00E+16;16:29:00;16:29:00;1714;27;;;;;
1,00E+16;16:30:00;16:30:00;1633;28;;;;;
1,00E+16;16:32:00;16:32:00;2032;29;;;;;
1,00E+16;16:33:00;16:33:00;1709;30;;;;;
1,00E+16;16:34:00;16:34:00;1651;31;;;;;
1,00E+16;16:36:00;16:36:00;2014;32;;;;;
1,00E+16;16:37:00;16:37:00;1882;33;;;;;
1,00E+16;16:38:00;16:38:00;1745;34;;;;;
1,00E+16;16:40:00;16:40:00;1704;35;;;;;
1,00E+16;16:42:00;16:42:00;1993;36;;;;;
1,00E+16;16:43:00;16:43:00;1873;37;;;;;
1,00E+16;15:52:00;15:52:00;2269;1;;;;;
1,00E+16;15:54:00;15:54:00;2183;2;;;;;
1,00E+16;15:55:00;15:55:00;2449;3;;;;;
1,00E+16;15:57:00;15:57:00;2423;4;;;;;
1,00E+16;15:58:00;15:58:00;2278;5;;;;;
1,00E+16;15:59:00;15:59:00;2133;6;;;;;
1,00E+16;16:01:00;16:01:00;2531;7;;;;;
1,00E+16;16:02:00;16:02:00;2454;8;;;;;
1,00E+16;16:03:00;16:03:00;2151;9;;;;;
1,00E+16;16:05:00;16:05:00;2513;10;;;;;
1,00E+16;16:06:00;16:06:00;2459;11;;;;;
1,00E+16;16:07:00;16:07:00;2311;12;;;;;
1,00E+16;16:09:00;16:09:00;2527;13;;;;;
1,00E+16;16:11:00;16:11:00;2488;14;;;;;
1,00E+16;16:12:00;16:12:00;2190;15;;;;;
1,00E+16;16:13:00;16:13:00;2457;16;;;;;
1,00E+16;16:14:00;16:14:00;2447;17;;;;;
1,00E+16;16:15:00;16:15:00;2227;18;;;;;
1,00E+16;16:17:00;16:17:00;2286;19;;;;;
1,00E+16;16:18:00;16:18:00;2460;20;;;;;
1,00E+16;16:19:00;16:19:00;2358;21;;;;;
1,00E+16;16:21:00;16:21:00;2441;22;;;;;
1,00E+16;16:22:00;16:22:00;2201;23;;;;;
1,00E+16;16:24:00;16:24:00;2162;24;;;;;
1,00E+16;16:25:00;16:25:00;2291;25;;;;;
1,00E+16;16:26:00;16:26:00;2517;26;;;;;
1,00E+16;16:28:00;16:28:00;2453;27;;;;;
1,00E+16;16:30:00;16:30:00;2242;28;;;;;
1,00E+16;16:31:00;16:31:00;2440;29;;;;;
1,00E+16;16:32:00;16:32:00;2295;30;;;;;
1,00E+16;16:34:00;16:34:00;2353;31;;;;;
1,00E+16;16:35:00;16:35:00;2355;32;;;;;
1,00E+16;16:36:00;16:36:00;2261;33;;;;;
1,00E+16;16:37:00;16:37:00;2425;34;;;;;
1,00E+16;16:39:00;16:39:00;2280;35;;;;;
1,00E+16;16:41:00;16:41:00;2549;36;;;;;
1,00E+16;16:42:00;16:42:00;2343;37;;;;;
1,00E+16;14:18:00;14:18:00;1875;1;;;;;
1,00E+16;14:19:00;14:19:00;1753;2;;;;;
1,00E+16;14:21:00;14:21:00;1682;3;;;;;
1,00E+16;14:22:00;14:22:00;1798;4;;;;;
1,00E+16;14:23:00;14:23:00;1905;5;;;;;
1,00E+16;14:24:00;14:24:00;1758;6;;;;;
1,00E+16;14:25:00;14:25:00;2066;7;;;;;
1,00E+16;14:27:00;14:27:00;1963;8;;;;;
1,00E+16;14:28:00;14:28:00;967988;9;;;;;
1,00E+16;14:29:00;14:29:00;2051;10;;;;;
1,00E+16;14:31:00;14:31:00;1761;11;;;;;
1,00E+16;14:32:00;14:32:00;1893;12;;;;;
1,00E+16;14:32:00;14:32:00;1965;13;;;;;
1,00E+16;14:18:00;14:18:00;2220;1;;;;;
1,00E+16;14:19:00;14:19:00;2289;2;;;;;
1,00E+16;14:20:00;14:20:00;2439;3;;;;;
1,00E+16;14:22:00;14:22:00;2100;4;;;;;
1,00E+16;14:23:00;14:23:00;967989;5;;;;;
1,00E+16;14:25:00;14:25:00;2218;6;;;;;
1,00E+16;14:26:00;14:26:00;2115;7;;;;;
1,00E+16;14:27:00;14:27:00;2436;8;;;;;
1,00E+16;14:28:00;14:28:00;2266;9;;;;;
1,00E+16;14:29:00;14:29:00;2408;10;;;;;
1,00E+16;14:30:00;14:30:00;2492;11;;;;;
1,00E+16;14:32:00;14:32:00;2431;12;;;;;
1,00E+16;14:33:00;14:33:00;2271;13;;;;;
1,00E+16;19:38:00;19:38:00;1969;1;;;;;
1,00E+16;19:39:00;19:39:00;1880;2;;;;;
1,00E+16;19:41:00;19:41:00;1879;3;;;;;
1,00E+16;19:43:00;19:43:00;1749;4;;;;;
1,00E+16;19:44:00;19:44:00;1799;5;;;;;
1,00E+16;19:45:00;19:45:00;1787;6;;;;;
1,00E+16;19:47:00;19:47:00;1948;7;;;;;
1,00E+16;19:49:00;19:49:00;1827;8;;;;;
1,00E+16;19:50:00;19:50:00;1928;9;;;;;
1,00E+16;19:51:00;19:51:00;1719;10;;;;;
1,00E+16;19:52:00;19:52:00;1638;11;;;;;
1,00E+16;19:54:00;19:54:00;1897;12;;;;;
1,00E+16;19:55:00;19:55:00;2025;13;;;;;
1,00E+16;19:57:00;19:57:00;1820;14;;;;;
1,00E+16;19:59:00;19:59:00;1724;15;;;;;
1,00E+16;20:00:00;20:00:00;1858;16;;;;;
1,00E+16;20:02:00;20:02:00;1796;17;;;;;
1,00E+16;20:03:00;20:03:00;1656;18;;;;;
1,00E+16;20:05:00;20:05:00;2009;19;;;;;
1,00E+16;20:06:00;20:06:00;1741;20;;;;;
1,00E+16;20:08:00;20:08:00;1872;21;;;;;
1,00E+16;20:11:00;20:11:00;1947;22;;;;;
1,00E+16;20:13:00;20:13:00;1662795;23;;;;;
1,00E+16;20:14:00;20:14:00;1662797;24;;;;;
1,00E+16;20:01:00;20:01:00;1888;19;;;;;
1,00E+16;20:02:00;20:02:00;1748;20;;;;;
1,00E+16;20:04:00;20:04:00;1959;21;;;;;
1,00E+16;20:06:00;20:06:00;1874;22;;;;;
1,00E+16;20:07:00;20:07:00;1692060;23;;;;;
1,00E+16;20:10:00;20:10:00;1717;24;;;;;
1,00E+16;20:11:00;20:11:00;1716;25;;;;;
1,00E+16;20:13:00;20:13:00;140078;26;;;;;
1,00E+16;19:34:00;19:34:00;1662798;1;;;;;
1,00E+16;19:35:00;19:35:00;1662796;2;;;;;
1,00E+16;19:37:00;19:37:00;2202;3;;;;;
1,00E+16;19:40:00;19:40:00;2268;4;;;;;
1,00E+16;19:42:00;19:42:00;2419;5;;;;;
1,00E+16;19:43:00;19:43:00;2165;6;;;;;
1,00E+16;19:45:00;19:45:00;2536;7;;;;;
1,00E+16;19:46:00;19:46:00;2406;8;;;;;
1,00E+16;19:48:00;19:48:00;2325;9;;;;;
1,00E+16;19:50:00;19:50:00;2469;10;;;;;
1,00E+16;19:52:00;19:52:00;2359;11;;;;;
1,00E+16;19:53:00;19:53:00;2144;12;;;;;
1,00E+16;19:55:00;19:55:00;2293;13;;;;;
1,00E+16;19:56:00;19:56:00;2518;14;;;;;
1,00E+16;19:57:00;19:57:00;2464;15;;;;;
1,00E+16;19:59:00;19:59:00;2253;16;;;;;
1,00E+16;20:00:00;20:00:00;2366;17;;;;;
1,00E+16;20:01:00;20:01:00;2203;18;;;;;
1,00E+16;20:03:00;20:03:00;2397;19;;;;;
1,00E+16;20:04:00;20:04:00;2372;20;;;;;
1,00E+16;20:06:00;20:06:00;2427;21;;;;;
1,00E+16;20:07:00;20:07:00;2275;22;;;;;
1,00E+16;20:09:00;20:09:00;2276;23;;;;;
1,00E+16;20:10:00;20:10:00;2224;24;;;;;
1,00E+16;19:35:00;19:35:00;140079;1;;;;;
1,00E+16;19:36:00;19:36:00;2461;2;;;;;
1,00E+16;19:38:00;19:38:00;2462;3;;;;;
1,00E+16;19:41:00;19:41:00;1692061;4;;;;;
1,00E+16;19:42:00;19:42:00;2270;5;;;;;
1,00E+16;19:44:00;19:44:00;2214;6;;;;;
1,00E+16;19:46:00;19:46:00;2426;7;;;;;
1,00E+16;19:47:00;19:47:00;2284;8;;;;;
1,00E+16;19:49:00;19:49:00;2536;9;;;;;
1,00E+16;19:50:00;19:50:00;2406;10;;;;;
1,00E+16;19:51:00;19:51:00;2325;11;;;;;
1,00E+16;19:53:00;19:53:00;2469;12;;;;;
1,00E+16;19:55:00;19:55:00;2359;13;;;;;
1,00E+16;19:57:00;19:57:00;2144;14;;;;;
1,00E+16;19:59:00;19:59:00;2293;15;;;;;
1,00E+16;20:00:00;20:00:00;2518;16;;;;;
1,00E+16;20:01:00;20:01:00;2464;17;;;;;
1,00E+16;20:02:00;20:02:00;2253;18;;;;;
1,00E+16;20:04:00;20:04:00;2366;19;;;;;
1,00E+16;20:05:00;20:05:00;2203;20;;;;;
1,00E+16;20:07:00;20:07:00;2397;21;;;;;
1,00E+16;20:08:00;20:08:00;2372;22;;;;;
1,00E+16;20:09:00;20:09:00;2427;23;;;;;
1,00E+16;20:11:00;20:11:00;2275;24;;;;;
1,00E+16;20:13:00;20:13:00;2276;25;;;;;
1,00E+16;20:14:00;20:14:00;2224;26;;;;;
1,00E+16;09:34:00;09:34:00;1166840;1;;;;;
1,00E+16;09:35:00;09:35:00;1166838;2;;;;;
1,00E+16;09:37:00;09:37:00;1166836;3;;;;;
1,00E+16;09:38:00;09:38:00;1166834;4;;;;;
1,00E+16;09:41:00;09:41:00;1166832;5;;;;;
1,00E+16;09:43:00;09:43:00;1166830;6;;;;;
1,00E+16;09:44:00;09:44:00;1166828;7;;;;;
1,00E+16;09:46:00;09:46:00;1166826;8;;;;;
1,00E+16;09:47:00;09:47:00;1166824;9;;;;;
1,00E+16;09:32:00;09:32:00;1166825;1;;;;;
1,00E+16;09:34:00;09:34:00;1166827;2;;;;;
1,00E+16;09:35:00;09:35:00;1166829;3;;;;;
1,00E+16;09:37:00;09:37:00;1166831;4;;;;;
1,00E+16;09:38:00;09:38:00;1166833;5;;;;;
1,00E+16;09:41:00;09:41:00;1166835;6;;;;;
1,00E+16;09:43:00;09:43:00;1166837;7;;;;;
1,00E+16;09:45:00;09:45:00;1166839;8;;;;;
1,00E+16;09:46:00;09:46:00;1166841;9;;;;;
1,00E+16;16:09:00;16:09:00;2005;1;;;;;
1,00E+16;16:11:00;16:11:00;2004;2;;;;;
1,00E+16;16:13:00;16:13:00;1817;3;;;;;
1,00E+16;16:15:00;16:15:00;2026;4;;;;;
1,00E+16;16:16:00;16:16:00;1818;5;;;;;
1,00E+16;16:17:00;16:17:00;1903;6;;;;;
1,00E+16;16:19:00;16:19:00;2031;7;;;;;
1,00E+16;16:20:00;16:20:00;2057;8;;;;;
1,00E+16;16:21:00;16:21:00;1916;9;;;;;
1,00E+16;16:23:00;16:23:00;1661;10;;;;;
1,00E+16;16:25:00;16:25:00;1927;11;;;;;
1,00E+16;16:26:00;16:26:00;1690;12;;;;;
1,00E+16;16:27:00;16:27:00;1666;13;;;;;
1,00E+16;16:29:00;16:29:00;1867;14;;;;;
1,00E+16;16:30:00;16:30:00;1653;15;;;;;
1,00E+16;16:31:00;16:31:00;1977;16;;;;;
1,00E+16;16:32:00;16:32:00;1811;17;;;;;
1,00E+16;16:33:00;16:33:00;2018;18;;;;;
1,00E+16;16:34:00;16:34:00;1908;19;;;;;
1,00E+16;16:36:00;16:36:00;1952;20;;;;;
1,00E+16;16:17:00;16:17:00;2207;1;;;;;
1,00E+16;16:19:00;16:19:00;2233;2;;;;;
1,00E+16;16:20:00;16:20:00;2137;3;;;;;
1,00E+16;16:21:00;16:21:00;2350;4;;;;;
1,00E+16;16:22:00;16:22:00;2167;5;;;;;
1,00E+16;16:23:00;16:23:00;2533;6;;;;;
1,00E+16;16:24:00;16:24:00;2334;7;;;;;
1,00E+16;16:26:00;16:26:00;2476;8;;;;;
1,00E+16;16:27:00;16:27:00;2500;9;;;;;
1,00E+16;16:28:00;16:28:00;2252;10;;;;;
1,00E+16;16:30:00;16:30:00;2541;11;;;;;
1,00E+16;16:32:00;16:32:00;2241;12;;;;;
1,00E+16;16:33:00;16:33:00;2106;13;;;;;
1,00E+16;16:34:00;16:34:00;2150;14;;;;;
1,00E+16;16:36:00;16:36:00;2299;15;;;;;
1,00E+16;16:38:00;16:38:00;2256;16;;;;;
1,00E+16;16:39:00;16:39:00;2354;17;;;;;
1,00E+16;16:41:00;16:41:00;2346;18;;;;;
1,00E+16;16:43:00;16:43:00;2193;19;;;;;
1,00E+16;16:45:00;16:45:00;2194;20;;;;;
1,00E+16;14:45:00;14:45:00;1870;1;;;;;
1,00E+16;14:46:00;14:46:00;1986;2;;;;;
1,00E+16;14:48:00;14:48:00;1750;3;;;;;
1,00E+16;14:50:00;14:50:00;1984;4;;;;;
1,00E+16;14:51:00;14:51:00;1691;5;;;;;
1,00E+16;14:52:00;14:52:00;1632;6;;;;;
1,00E+16;14:53:00;14:53:00;1782;7;;;;;
1,00E+16;14:54:00;14:54:00;1938;8;;;;;
1,00E+16;14:56:00;14:56:00;1826;9;;;;;
1,00E+16;14:57:00;14:57:00;1842;10;;;;;
1,00E+16;14:58:00;14:58:00;1646;11;;;;;
1,00E+16;14:59:00;14:59:00;1667;12;;;;;
1,00E+16;15:00:00;15:00:00;1710;13;;;;;
1,00E+16;15:01:00;15:01:00;1669;14;;;;;
1,00E+16;15:02:00;15:02:00;2052;15;;;;;
1,00E+16;15:04:00;15:04:00;1982;16;;;;;
1,00E+16;15:06:00;15:06:00;1869;17;;;;;
1,00E+16;15:08:00;15:08:00;1723;18;;;;;
1,00E+16;15:09:00;15:09:00;1686;19;;;;;
1,00E+16;15:10:00;15:10:00;1841;20;;;;;
1,00E+16;15:11:00;15:11:00;1720;21;;;;;
1,00E+16;15:13:00;15:13:00;1792;22;;;;;
1,00E+16;15:14:00;15:14:00;2037;23;;;;;
1,00E+16;15:15:00;15:15:00;1920;24;;;;;
1,00E+16;15:16:00;15:16:00;1906;25;;;;;
1,00E+16;15:18:00;15:18:00;1883;26;;;;;
1,00E+16;15:19:00;15:19:00;1886;27;;;;;
1,00E+16;15:21:00;15:21:00;1743;28;;;;;
1,00E+16;15:23:00;15:23:00;3901291;29;;;;;
1,00E+16;14:54:00;14:54:00;3901292;1;;;;;
1,00E+16;14:56:00;14:56:00;2421;2;;;;;
1,00E+16;14:58:00;14:58:00;2282;3;;;;;
1,00E+16;14:59:00;14:59:00;2279;4;;;;;
1,00E+16;15:00:00;15:00:00;2267;5;;;;;
1,00E+16;15:02:00;15:02:00;2245;6;;;;;
1,00E+16;15:03:00;15:03:00;2156;7;;;;;
1,00E+16;15:04:00;15:04:00;2402;8;;;;;
1,00E+16;15:06:00;15:06:00;2465;9;;;;;
1,00E+16;15:07:00;15:07:00;2308;10;;;;;
1,00E+16;15:08:00;15:08:00;2496;11;;;;;
1,00E+16;15:09:00;15:09:00;2468;12;;;;;
1,00E+16;15:11:00;15:11:00;2336;13;;;;;
1,00E+16;15:13:00;15:13:00;2172;14;;;;;
1,00E+16;15:14:00;15:14:00;2101;15;;;;;
1,00E+16;15:15:00;15:15:00;2479;16;;;;;
1,00E+16;15:16:00;15:16:00;2455;17;;;;;
1,00E+16;15:17:00;15:17:00;2477;18;;;;;
1,00E+16;15:18:00;15:18:00;2526;19;;;;;
1,00E+16;15:20:00;15:20:00;2309;20;;;;;
1,00E+16;15:21:00;15:21:00;2365;21;;;;;
1,00E+16;15:22:00;15:22:00;2263;22;;;;;
1,00E+16;15:24:00;15:24:00;2392;23;;;;;
1,00E+16;15:25:00;15:25:00;2512;24;;;;;
1,00E+16;15:26:00;15:26:00;2501;25;;;;;
1,00E+16;15:27:00;15:27:00;2174;26;;;;;
1,00E+16;15:29:00;15:29:00;2428;27;;;;;
1,00E+16;15:30:00;15:30:00;2176;28;;;;;
1,00E+16;15:32:00;15:32:00;2337;29;;;;;
1,00E+16;14:45:00;14:45:00;1742;1;;;;;
1,00E+16;14:46:00;14:46:00;1668;2;;;;;
1,00E+16;14:47:00;14:47:00;1655;3;;;;;
1,00E+16;14:48:00;14:48:00;2033;4;;;;;
1,00E+16;14:49:00;14:49:00;2061;5;;;;;
1,00E+16;14:51:00;14:51:00;1957;6;;;;;
1,00E+16;14:52:00;14:52:00;1953;7;;;;;
1,00E+16;14:53:00;14:53:00;2034;8;;;;;
1,00E+16;14:54:00;14:54:00;1677;9;;;;;
1,00E+16;14:55:00;14:55:00;1764;10;;;;;
1,00E+16;14:56:00;14:56:00;1934;11;;;;;
1,00E+16;14:58:00;14:58:00;1855;12;;;;;
1,00E+16;14:59:00;14:59:00;1964;13;;;;;
1,00E+16;15:00:00;15:00:00;1975;14;;;;;
1,00E+16;15:01:00;15:01:00;1729;15;;;;;
1,00E+16;15:02:00;15:02:00;1845;16;;;;;
1,00E+16;15:03:00;15:03:00;1721;17;;;;;
1,00E+16;15:04:00;15:04:00;1733;18;;;;;
1,00E+16;15:05:00;15:05:00;1731;19;;;;;
1,00E+16;15:07:00;15:07:00;1824;20;;;;;
1,00E+16;15:08:00;15:08:00;1692;21;;;;;
1,00E+16;15:09:00;15:09:00;1645;22;;;;;
1,00E+16;15:10:00;15:10:00;1996;23;;;;;
1,00E+16;15:11:00;15:11:00;1828;24;;;;;
1,00E+16;15:13:00;15:13:00;2040;25;;;;;
1,00E+16;15:14:00;15:14:00;1735;26;;;;;
1,00E+16;15:15:00;15:15:00;4028973;27;;;;;
1,00E+16;14:59:00;14:59:00;4028974;1;;;;;
1,00E+16;15:00:00;15:00:00;2413;2;;;;;
1,00E+16;15:01:00;15:01:00;2159;3;;;;;
1,00E+16;15:02:00;15:02:00;2367;4;;;;;
1,00E+16;15:03:00;15:03:00;2185;5;;;;;
1,00E+16;15:04:00;15:04:00;2525;6;;;;;
1,00E+16;15:05:00;15:05:00;2502;7;;;;;
1,00E+16;15:06:00;15:06:00;2363;8;;;;;
1,00E+16;15:08:00;15:08:00;2442;9;;;;;
1,00E+16;15:09:00;15:09:00;2411;10;;;;;
1,00E+16;15:10:00;15:10:00;2466;11;;;;;
1,00E+16;15:11:00;15:11:00;2312;12;;;;;
1,00E+16;15:12:00;15:12:00;2472;13;;;;;
1,00E+16;15:13:00;15:13:00;2230;14;;;;;
1,00E+16;15:15:00;15:15:00;2219;15;;;;;
1,00E+16;15:16:00;15:16:00;2322;16;;;;;
1,00E+16;15:17:00;15:17:00;2259;17;;;;;
1,00E+16;15:18:00;15:18:00;2374;18;;;;;
1,00E+16;15:19:00;15:19:00;2487;19;;;;;
1,00E+16;15:20:00;15:20:00;2153;20;;;;;
1,00E+16;15:21:00;15:21:00;2208;21;;;;;
1,00E+16;15:23:00;15:23:00;2212;22;;;;;
1,00E+16;15:24:00;15:24:00;2110;23;;;;;
1,00E+16;15:25:00;15:25:00;2152;24;;;;;
1,00E+16;15:26:00;15:26:00;2535;25;;;;;
1,00E+16;15:27:00;15:27:00;2478;26;;;;;
1,00E+16;15:28:00;15:28:00;2420;27;;;;;
1,00E+16;16:22:00;16:22:00;4009351;1;;;;;
1,00E+16;16:24:00;16:24:00;4009353;2;;;;;
1,00E+16;16:26:00;16:26:00;4009355;3;;;;;
1,00E+16;16:27:00;16:27:00;4009357;4;;;;;
1,00E+16;16:29:00;16:29:00;4009359;5;;;;;
1,00E+16;16:31:00;16:31:00;4009361;6;;;;;
1,00E+16;16:33:00;16:33:00;4009363;7;;;;;
1,00E+16;16:35:00;16:35:00;4009365;8;;;;;
1,00E+16;16:38:00;16:38:00;4009367;9;;;;;
1,00E+16;16:40:00;16:40:00;4009369;10;;;;;
1,00E+16;16:42:00;16:42:00;4009371;11;;;;;
1,00E+16;16:44:00;16:44:00;4009373;12;;;;;
1,00E+16;16:46:00;16:46:00;4009375;13;;;;;
1,00E+16;16:48:00;16:48:00;4009377;14;;;;;
1,00E+16;16:50:00;16:50:00;4009379;15;;;;;
1,00E+16;16:52:00;16:52:00;4009381;16;;;;;
1,00E+16;16:54:00;16:54:00;4009382;17;;;;;
1,00E+16;16:56:00;16:56:00;4009384;18;;;;;
1,00E+16;16:58:00;16:58:00;4009386;19;;;;;
1,00E+16;17:00:00;17:00:00;4009388;20;;;;;
1,00E+16;17:01:00;17:01:00;4009390;21;;;;;
1,00E+16;17:03:00;17:03:00;4009392;22;;;;;
1,00E+16;17:05:00;17:05:00;4009394;23;;;;;
1,00E+16;17:07:00;17:07:00;4009396;24;;;;;
1,00E+16;16:20:00;16:20:00;4009397;1;;;;;
1,00E+16;16:22:00;16:22:00;4009395;2;;;;;
1,00E+16;16:24:00;16:24:00;4009393;3;;;;;
1,00E+16;16:25:00;16:25:00;4009391;4;;;;;
1,00E+16;16:27:00;16:27:00;4009389;5;;;;;
1,00E+16;16:29:00;16:29:00;4009387;6;;;;;
1,00E+16;16:31:00;16:31:00;4009385;7;;;;;
1,00E+16;16:33:00;16:33:00;4009383;8;;;;;
1,00E+16;16:35:00;16:35:00;4009398;9;;;;;
1,00E+16;16:37:00;16:37:00;4009380;10;;;;;
1,00E+16;16:39:00;16:39:00;4009378;11;;;;;
1,00E+16;16:41:00;16:41:00;4009376;12;;;;;
1,00E+16;16:43:00;16:43:00;4009374;13;;;;;
1,00E+16;16:45:00;16:45:00;4009372;14;;;;;
1,00E+16;16:47:00;16:47:00;4009370;15;;;;;
1,00E+16;16:49:00;16:49:00;4009368;16;;;;;
1,00E+16;16:52:00;16:52:00;4009366;17;;;;;
1,00E+16;16:53:00;16:53:00;4009364;18;;;;;
1,00E+16;16:55:00;16:55:00;4009362;19;;;;;
1,00E+16;16:57:00;16:57:00;4009360;20;;;;;
1,00E+16;16:58:00;16:58:00;4009358;21;;;;;
1,00E+16;17:00:00;17:00:00;4009356;22;;;;;
1,00E+16;17:02:00;17:02:00;4009354;23;;;;;
1,00E+16;17:04:00;17:04:00;4009352;24;;;;;
1,00E+16;16:22:00;16:22:00;3813310;1;;;;;
1,00E+16;16:24:00;16:24:00;3813312;2;;;;;
1,00E+16;16:25:00;16:25:00;3813314;3;;;;;
1,00E+16;16:27:00;16:27:00;3813316;4;;;;;
1,00E+16;16:28:00;16:28:00;3813318;5;;;;;
1,00E+16;16:30:00;16:30:00;3813320;6;;;;;
1,00E+16;16:32:00;16:32:00;3887742;7;;;;;
1,00E+16;16:34:00;16:34:00;3813323;8;;;;;
1,00E+16;16:36:00;16:36:00;3813325;9;;;;;
1,00E+16;16:39:00;16:39:00;3813327;10;;;;;
1,00E+16;16:41:00;16:41:00;3813328;11;;;;;
1,00E+16;16:41:00;16:41:00;3887740;12;;;;;
1,00E+16;16:46:00;16:46:00;3813331;13;;;;;
1,00E+16;16:49:00;16:49:00;3813332;14;;;;;
1,00E+16;16:52:00;16:52:00;3813334;15;;;;;
1,00E+16;16:53:00;16:53:00;3813336;16;;;;;
